nullme,UK STERLING 3M DEPOSIT (FT/RFV) - MIDDLE RATE,JAPANESE YEN 3M DEPOSIT (FT/RFV) - MIDDLE RATE,SWISS 3 MONTH LIBOR (SNB) - MIDDLE RATE,EURONIA OVERNIGHT AVG. (LDN:WMBA) - MIDDLE RATE
2016-08-22,0.0046,-0.00175,-0.007386,-0.004487
2016-08-23,0.0047,-0.00175,-0.007386,-0.004341
2016-08-24,0.0049,-0.00175,-0.007386,-0.004352
2016-08-25,0.0044,-0.001,-0.007386,-0.004238
2016-08-26,0.0045,-0.00175,-0.007386,-0.0045
2016-08-29,0.0046,-0.00175,-0.007386,-0.004363
2016-08-30,0.0048,-0.00175,-0.007366,-0.004331
2016-08-31,0.0045,-0.00175,-0.007364,-0.004463
2016-09-01,0.0047,-0.00175,-0.00736,-0.00435
2016-09-02,0.0049,-0.00405,-0.00736,-0.004338
2016-09-05,0.005,-0.00385,-0.00736,-0.004518
2016-09-06,0.0045,-0.00415,-0.00733,-0.004259
2016-09-07,0.00445,-0.00435,-0.00731,-0.004114
2016-09-08,0.0048,-0.00475,-0.00731,-0.004272
2016-09-09,0.0049,-0.00475,-0.007284,-0.004327
2016-09-12,0.0051,-0.00505,-0.007268,-0.004145
2016-09-13,0.005,-0.00175,-0.007374,-0.004053
2016-09-14,0.005,-0.0012,-0.007374,-0.00423
2016-09-15,0.0054,-0.00175,-0.007374,-0.00415
2016-09-16,0.0045,-0.00175,-0.007438,-0.004203
2016-09-19,0.0055,-0.00175,-0.007478,-0.004207
2016-09-20,0.00495,-0.00245,-0.007458,-0.004294
2016-09-21,0.00495,-0.00245,-0.007458,-0.00431
2016-09-22,0.0055,-0.00245,-0.007458,-0.004341
2016-09-23,0.00505,-0.00375,-0.007464,-0.004305
2016-09-26,0.0055,-0.00365,-0.007464,-0.004092
2016-09-27,0.00495,-0.00355,-0.007488,-0.004216
2016-09-28,0.0054,-0.00385,-0.0075233,-0.004096
2016-09-29,0.005,-0.00415,-0.007488,-0.004099
2016-09-30,0.00545,-0.00345,-0.0075,-0.004661
2016-10-03,0.0057,-0.00345,-0.00748,-0.004249
2016-10-04,0.0061,-0.00295,-0.007434,-0.004194
2016-10-05,0.0061,-0.0029,-0.007354,-0.00406
2016-10-06,0.0059,-0.00355,-0.007332,-0.004273
2016-10-07,0.0056,-0.00435,-0.007332,-0.004162
2016-10-10,0.00505,-0.00415,-0.007332,-0.00427
2016-10-11,0.0055,-0.00375,-0.007312,-0.00428
2016-10-12,0.0056,-0.00325,-0.007272,-0.004246
2016-10-13,0.0054,-0.00335,-0.007262,-0.00433
2016-10-14,0.00505,-0.0025,-0.007282,-0.004395
2016-10-17,0.0057,-0.00275,-0.007282,-0.004312
2016-10-18,0.0052,-0.00285,-0.007288,-0.004383
2016-10-19,0.0057,-0.00235,-0.007226,-0.004325
2016-10-20,0.0056,-0.00235,-0.00724,-0.004293
2016-10-21,0.0054,-0.00205,-0.00724,-0.004308
2016-10-24,0.005,-0.00195,-0.00724,-0.004252
2016-10-25,0.0043,-0.00195,-0.00726,-0.00424
2016-10-26,0.0049,-0.00215,-0.00728,-0.004488
2016-10-27,0.005,-0.00205,-0.0073,-0.004275
2016-10-28,0.005,-0.00195,-0.0073,-0.00399
2016-10-31,0.0051,-0.00215,-0.0073,-0.004346
2016-11-01,0.00455,-0.00235,-0.0073,-0.004533
2016-11-02,0.0049,-0.00295,-0.007312,-0.004267
2016-11-03,0.0049,-0.00295,-0.007292,-0.004384
2016-11-04,0.0052,-0.00335,-0.007292,-0.004207
2016-11-07,0.0048,-0.00335,-0.007312,-0.004249
2016-11-08,0.0048,-0.00385,-0.007392,-0.004176
2016-11-09,0.0051,-0.00345,-0.007392,-0.004431
2016-11-10,0.0048,-0.00305,-0.007352,-0.004502
2016-11-11,0.0047,-0.00375,-0.007312,-0.004459
2016-11-14,0.0049,-0.00335,-0.007332,-0.004292
2016-11-15,0.0049,-0.00325,-0.007352,-0.004218
2016-11-16,0.0051,-0.00325,-0.007312,-0.004266
2016-11-17,0.0052,-0.00305,-0.007312,-0.004483
2016-11-18,0.0052,-0.00335,-0.007392,-0.004456
2016-11-21,0.0052,-0.00345,-0.00744,-0.004642
2016-11-22,0.0051,-0.0022,-0.007454,-0.004461
2016-11-23,0.0055,-0.0035,-0.007464,-0.004341
2016-11-24,0.0045,-0.00395,-0.007464,-0.004165
2016-11-25,0.00445,-0.0035,-0.007464,-0.004184
2016-11-28,0.0058,-0.00375,-0.007464,-0.004328
2016-11-29,0.00495,-0.00425,-0.00749,-0.004446
2016-11-30,0.00495,-0.00355,-0.00749,-0.004387
2016-12-01,0.0055,-0.00335,-0.0075,-0.003276
2016-12-02,0.006,-0.00335,-0.00747,-0.004279
2016-12-05,0.0058,-0.00325,-0.007464,-0.004166
2016-12-06,0.0059,-0.00315,-0.007402,-0.004192
2016-12-07,0.0056,-0.00335,-0.0074,-0.004101
2016-12-08,0.0055,-0.00325,-0.007358,-0.004355
2016-12-09,0.005,-0.003,-0.007372,-0.004054
2016-12-12,0.0057,-0.00375,-0.007372,-0.004194
2016-12-13,0.00495,-0.00345,-0.007372,-0.00436
2016-12-14,0.0059,-0.00315,-0.007374,-0.004222
2016-12-15,0.0059,-0.00245,-0.007358,-0.004359
2016-12-16,0.00495,-0.00215,-0.007388,-0.004358
2016-12-19,0.00495,-0.00115,-0.007388,-0.004024
2016-12-20,0.00505,-0.00115,-0.007388,-0.004225
2016-12-21,0.004,-0.00085,-0.007388,-0.004264
2016-12-22,0.0048,-0.00075,-0.007322,-0.004216
2016-12-23,0.0051,-0.00075,-0.007312,-0.004459
2016-12-26,0.0036,-0.00155,-0.007312,-0.004459
2016-12-27,0.00495,-0.00115,-0.007312,-0.005
2016-12-28,0.00495,-0.00155,-0.007332,-0.00423
2016-12-29,0.00445,-0.00175,-0.007292,-0.004739
2016-12-30,0.00445,-0.00035,-0.007292,-0.0035
2017-01-02,0.0052,-0.00455,-0.007292,-0.0035
2017-01-03,0.0059,-0.0039,-0.007272,-0.004362
2017-01-04,0.0054,-0.00335,-0.007272,-0.004292
2017-01-05,0.0052,-0.00335,-0.007272,-0.004423
2017-01-06,0.0051,-0.0037,-0.007292,-0.004194
2017-01-09,0.005,-0.0037,-0.007292,-0.004491
2017-01-10,0.0049,-0.00325,-0.007272,-0.004254
2017-01-11,0.0047,-0.0027,-0.007252,-0.004404
2017-01-12,0.0049,-0.003,-0.007252,-0.004338
2017-01-13,0.0049,-0.0033,-0.007272,-0.004372
2017-01-16,0.0048,-0.0032,-0.007272,-0.004243
2017-01-17,0.005,-0.0029,-0.007294,-0.004247
2017-01-18,0.0052,-0.0026,-0.007294,-0.004304
2017-01-19,0.0049,-0.0024,-0.007294,-0.004219
2017-01-20,0.0047,-0.00235,-0.007294,-0.004319
2017-01-23,0.0048,-0.00285,-0.007294,-0.004408
2017-01-24,0.0047,-0.00275,-0.007294,-0.00435
2017-01-25,0.0045,-0.00295,-0.007294,-0.004421
2017-01-26,0.0047,-0.003,-0.007274,-0.004323
2017-01-27,0.0046,-0.0028,-0.007274,-0.00431
2017-01-30,0.0042,-0.0041,-0.007296,-0.004341
2017-01-31,0.0044,-0.0027,-0.007286,-0.004018
2017-02-01,0.0042,-0.00235,-0.007286,-0.004265
2017-02-02,0.0042,-0.00195,-0.007286,-0.004252
2017-02-03,0.004,-0.00185,-0.007262,-0.004322
2017-02-06,0.0042,-0.001,-0.007262,-0.00433
2017-02-07,0.0044,-0.00215,-0.007262,-0.004314
2017-02-08,0.0042,-0.00235,-0.007256,-0.00424
2017-02-09,0.0042,-0.0018,-0.007256,-0.004246
2017-02-10,0.0043,-0.0025,-0.007244,-0.004226
2017-02-13,0.0045,-0.0023,-0.007244,-0.004242
2017-02-14,0.0043,-0.0021,-0.007244,-0.004294
2017-02-15,0.0042,-0.0022,-0.007244,-0.004312
2017-02-16,0.00345,-0.0023,-0.007264,-0.004267
2017-02-17,0.0043,-0.0024,-0.007264,-0.004304
2017-02-20,0.0039,-0.0024,-0.007264,-0.004334
2017-02-21,0.0042,-0.003,-0.007262,-0.004296
2017-02-22,0.004,-0.0033,-0.007282,-0.004169
2017-02-23,0.0039,-0.0034,-0.007282,-0.004323
2017-02-24,0.0042,-0.0034,-0.007292,-0.004275
2017-02-27,0.00395,-0.0024,-0.007272,-0.004532
2017-02-28,0.00395,-0.0022,-0.007262,-0.004414
2017-03-01,0.00395,-0.0026,-0.00726,-0.004344
2017-03-02,0.0044,-0.0024,-0.00726,-0.004309
2017-03-03,0.00395,-0.0025,-0.00724,-0.004289
2017-03-06,0.0043,-0.0028,-0.00723,-0.004386
2017-03-07,0.0043,-0.0028,-0.00723,-0.004374
2017-03-08,0.0044,-0.0024,-0.00723,-0.004348
2017-03-09,0.0043,-0.00255,-0.00723,-0.004353
2017-03-10,0.0042,-0.00265,-0.00723,-0.004339
2017-03-13,0.0041,-0.00255,-0.00721,-0.00438
2017-03-14,0.004,-0.00245,-0.00728,-0.004357
2017-03-15,0.0043,-0.002,-0.0073,-0.004361
2017-03-16,0.0046,-0.00215,-0.007284,-0.004328
2017-03-17,0.0047,-0.002,-0.00726,-0.00438
2017-03-20,0.0045,-0.00185,-0.00728,-0.00446
2017-03-21,0.0042,-0.00145,-0.00728,-0.004274
2017-03-22,0.0045,-0.00115,-0.00728,-0.004286
2017-03-23,0.0044,-0.0005,-0.0073,-0.004301
2017-03-24,0.0044,-0.0009,-0.007312,-0.004238
2017-03-27,0.0042,-0.0013,-0.007312,-0.004289
2017-03-28,0.0043,-0.0011,-0.007324,-0.004371
2017-03-29,0.0041,-0.0013,-0.007302,-0.00443
2017-03-30,0.0042,-0.001,-0.007298,-0.004387
2017-03-31,0.0048,-0.00075,-0.007296,-0.004737
2017-04-03,0.0045,-0.00075,-0.007296,-0.004578
2017-04-04,0.0041,-0.00055,-0.007296,-0.004641
2017-04-05,0.0041,-0.0005,-0.007298,-0.004603
2017-04-06,0.0038,-0.00085,-0.007298,-0.004618
2017-04-07,0.004,-0.0005,-0.007298,-0.004683
2017-04-10,0.0039,-0.00155,-0.007328,-0.004762
2017-04-11,0.004,-0.0012,-0.007332,-0.004667
2017-04-12,0.0042,-0.0011,-0.007322,-0.004663
2017-04-13,0.0041,-0.001,-0.007322,-0.004593
2017-04-14,0.00425,-0.0005,-0.007322,-0.004593
2017-04-17,0.00485,-0.001,-0.007322,-0.004593
2017-04-18,0.0042,-0.00075,-0.007322,-0.004691
2017-04-19,0.0041,-0.00065,-0.007322,-0.004556
2017-04-20,0.0044,-0.00065,-0.007322,-0.004651
2017-04-21,0.0045,-0.00055,-0.007322,-0.004651
2017-04-24,0.0037,-0.0005,-0.007322,-0.004651
2017-04-25,0.0042,-0.00145,-0.0073,-0.004651
2017-04-26,0.0043,-0.0005,-0.0073,-0.004651
2017-04-27,0.0038,-0.00075,-0.0073,-0.004658
2017-04-28,0.0038,-0.00075,-0.0073,-0.004624
2017-05-01,0.0048,-0.0005,-0.0073,-0.004624
2017-05-02,0.0043,-0.00065,-0.00732,-0.004802
2017-05-03,0.0037,-0.00075,-0.00732,-0.004797
2017-05-04,0.0037,-0.00065,-0.00732,-0.004793
2017-05-05,0.0034,-0.00045,-0.00732,-0.004814
2017-05-08,0.0036,-0.00025,-0.00732,-0.004767
2017-05-09,0.0035,-0.00015,-0.00729,-0.004766
2017-05-10,0.0035,-0.00015,-0.00727,-0.004719
2017-05-11,0.0034,-0.00065,-0.00727,-0.004782
2017-05-12,0.0032,-0.00075,-0.00727,-0.004802
2017-05-15,0.0021,-0.00085,-0.00727,-0.004805
2017-05-16,0.0032,-0.00095,-0.00727,-0.004848
2017-05-17,0.0034,-0.00115,-0.00729,-0.004984
2017-05-18,0.0033,-0.00105,-0.007292,-0.004816
2017-05-19,0.0032,-0.00085,-0.007292,-0.004733
2017-05-22,0.0034,-0.00115,-0.007292,-0.004709
2017-05-23,0.0035,-0.00105,-0.007292,-0.004686
2017-05-24,0.0035,-0.00115,-0.007292,-0.004759
2017-05-25,0.004,-0.00115,-0.007296,-0.004755
2017-05-26,0.004,-0.00115,-0.007296,-0.004797
2017-05-29,0.004,-0.00105,-0.007296,-0.00477
2017-05-30,0.0036,-0.00095,-0.007296,-0.004668
2017-05-31,0.0037,-0.00095,-0.007296,-0.004747
2017-06-01,0.0043,-0.00095,-0.007296,-0.004754
2017-06-02,0.0036,-0.00085,-0.007296,-0.004742
2017-06-05,0.0036,-0.00085,-0.007296,-0.004731
2017-06-06,0.0035,-0.00085,-0.007296,-0.004735
2017-06-07,0.00405,-0.00065,-0.007296,-0.00475
2017-06-08,0.0036,-0.0009,-0.007296,-0.004816
2017-06-09,0.0036,-0.00075,-0.007306,-0.004796
2017-06-12,0.0034,-0.00095,-0.007306,-0.0048
2017-06-13,0.0035,-0.00075,-0.007306,-0.004844
2017-06-14,0.0035,-0.00105,-0.007306,-0.004926
2017-06-15,0.0036,-0.00085,-0.007306,-0.00479
2017-06-16,0.0036,-0.00085,-0.007306,-0.004854
2017-06-19,0.00405,-0.00075,-0.007306,-0.004726
2017-06-20,0.0037,-0.00035,-0.007306,-0.004757
2017-06-21,0.0037,-0.00035,-0.007306,-0.004745
2017-06-22,0.0038,-0.00055,-0.007306,-0.004697
2017-06-23,0.00425,-0.00065,-0.007306,-0.004707
2017-06-26,0.0042,-0.0002,-0.007302,-0.004713
2017-06-27,0.004,-0.0002,-0.007302,-0.004699
2017-06-28,0.0035,-0.0002,-0.007302,-0.004686
2017-06-29,0.0035,-0.0009,-0.0073,-0.0047
2017-06-30,0.0035,-0.0002,-0.0073,-0.005031
2017-07-03,0.0034,-0.0002,-0.00729,-0.004756
2017-07-04,0.0032,-0.0009,-0.00729,-0.00475
2017-07-05,0.0035,-0.0002,-0.007244,-0.004801
2017-07-06,0.00395,-0.0002,-0.007264,-0.004745
2017-07-07,0.0035,-0.0002,-0.007264,-0.004785
2017-07-10,0.003,-0.001,-0.007264,-0.004741
2017-07-11,0.00405,-0.002,-0.007264,-0.004699
2017-07-12,0.0027,-0.002,-0.007264,-0.004746
2017-07-13,0.003,-0.0005,-0.007286,-0.004784
2017-07-14,0.0035,-0.0005,-0.007286,-0.004786
2017-07-17,0.0028,-0.00145,-0.007286,-0.004768
2017-07-18,0.0028,-0.00185,-0.007286,-0.004764
2017-07-19,0.0035,-0.0005,-0.007286,-0.004743
2017-07-20,0.0037,-0.00125,-0.007286,-0.004794
2017-07-21,0.0035,-0.00125,-0.007286,-0.004781
2017-07-24,0.0026,-0.00125,-0.007286,-0.004689
2017-07-25,0.0028,-0.00125,-0.007286,-0.004682
2017-07-26,0.0024,-0.00125,-0.007286,-0.004611
2017-07-27,0.0028,-0.00125,-0.007286,-0.004627
2017-07-28,0.0027,-0.00125,-0.007256,-0.004707
2017-07-31,0.0026,-0.00125,-0.007256,-0.004716
2017-08-01,0.0027,-0.00125,-0.007256,-0.004773
2017-08-02,0.0026,-0.00125,-0.007256,-0.004778
2017-08-03,0.0025,-0.00125,-0.007256,-0.004785
2017-08-04,0.0035,-0.00125,-0.007256,-0.0048
2017-08-07,0.0023,-0.00125,-0.007256,-0.004809
2017-08-08,0.0021,-0.00125,-0.007256,-0.004777
2017-08-09,0.0023,-0.00125,-0.007262,-0.004776
2017-08-10,0.004,-0.00125,-0.007262,-0.004761
2017-08-11,0.0025,-0.00125,-0.007262,-0.004759
2017-08-14,0.0026,-0.00125,-0.007254,-0.004777
2017-08-15,0.0021,-0.00125,-0.007254,-0.004784
2017-08-16,0.0024,-0.00125,-0.007254,-0.00479
2017-08-17,0.0024,-0.00125,-0.007254,-0.004767
2017-08-18,0.0025,-0.00125,-0.007258,-0.004789
2017-08-21,0.0025,-0.00125,-0.007258,-0.004786
2017-08-22,0.0024,-0.00145,-0.007262,-0.004776
2017-08-23,0.0024,-0.00145,-0.007262,-0.004783
2017-08-24,0.0025,-0.00145,-0.007264,-0.004711
2017-08-25,0.0025,-0.00145,-0.007264,-0.004624
2017-08-28,0.0025,-0.00145,-0.007264,-0.004839
2017-08-29,0.0027,-0.00145,-0.00727,-0.004687
2017-08-30,0.0026,-0.00145,-0.007264,-0.004695
2017-08-31,0.0025,-0.00145,-0.007262,-0.004697
2017-09-01,0.0029,-0.00145,-0.007262,-0.004847
2017-09-04,0.0026,-0.00145,-0.007262,-0.004862
2017-09-05,0.0027,-0.00145,-0.007262,-0.00481
2017-09-06,0.0027,-0.00145,-0.007262,-0.004784
2017-09-07,0.0026,-0.00145,-0.007262,-0.004796
2017-09-08,0.0029,-0.00145,-0.007262,-0.004772
2017-09-11,0.003,-0.00145,-0.00726,-0.004831
2017-09-12,0.0037,-0.00145,-0.00726,-0.0048
2017-09-13,0.0028,-0.00145,-0.00726,-0.004826
2017-09-14,0.0038,-0.00145,-0.00726,-0.004846
2017-09-15,0.0043,-0.00145,-0.00726,-0.004701
2017-09-18,0.0043,-0.00145,-0.00726,-0.004684
2017-09-19,0.0043,-0.00145,-0.00726,-0.004675
2017-09-20,0.0046,-0.00145,-0.00726,-0.004677
2017-09-21,0.0045,-0.00145,-0.00726,-0.00457
2017-09-22,0.0047,-0.00145,-0.00726,-0.004692
2017-09-25,0.0045,-0.00145,-0.00726,-0.004749
2017-09-26,0.0045,-0.00105,-0.00726,-0.004707
2017-09-27,0.0048,-0.00145,-0.00726,-0.004713
2017-09-28,0.0051,-0.00145,-0.00726,-0.004703
2017-09-29,0.0052,-0.00145,-0.00726,-0.004914
2017-10-02,0.005,-0.00145,-0.00726,-0.004894
2017-10-03,0.0054,-0.00145,-0.00726,-0.004772
2017-10-04,0.0053,-0.00145,-0.00726,-0.004838
2017-10-05,0.0051,-0.00145,-0.00726,-0.004818
2017-10-06,0.005,-0.00145,-0.00726,-0.004809
2017-10-09,0.0053,-0.00145,-0.00726,-0.004856
2017-10-10,0.0051,-0.00145,-0.00726,-0.004792
2017-10-11,0.0053,-0.00145,-0.00726,-0.004787
2017-10-12,0.0056,-0.00145,-0.007264,-0.004778
2017-10-13,0.0055,-0.00145,-0.007264,-0.004803
2017-10-16,0.0055,-0.00145,-0.007264,-0.004938
2017-10-17,0.0051,-0.00145,-0.007264,-0.004794
2017-10-18,0.00545,-0.00145,-0.007264,-0.004672
2017-10-19,0.0056,-0.00145,-0.007264,-0.004657
2017-10-20,0.0055,-0.00145,-0.007264,-0.004652
2017-10-23,0.00545,-0.00145,-0.007264,-0.004623
2017-10-24,0.0057,-0.00145,-0.007264,-0.004631
2017-10-25,0.0062,-0.00145,-0.007264,-0.004639
2017-10-26,0.0064,-0.00145,-0.007264,-0.004639
2017-10-27,0.0066,-0.00145,-0.007264,-0.004623
2017-10-30,0.0066,-0.00145,-0.007264,-0.004687
2017-10-31,0.0068,-0.00145,-0.007268,-0.004802
2017-11-01,0.0073,-0.00145,-0.007348,-0.004819
2017-11-02,0.0074,-0.00145,-0.007348,-0.004839
2017-11-03,0.0079,-0.00145,-0.00737,-0.004854
2017-11-06,0.00645,-0.00145,-0.00737,-0.004867
2017-11-07,0.0079,-0.00145,-0.00737,-0.004848
2017-11-08,0.0081,-0.00145,-0.00741,-0.004858
2017-11-09,0.00645,-0.00145,-0.007414,-0.004917
2017-11-10,0.008,-0.00145,-0.007414,-0.004931
2017-11-13,0.008,-0.00145,-0.00742,-0.004913
2017-11-14,0.008,-0.00145,-0.00742,-0.004871
2017-11-15,0.0083,-0.00145,-0.00745,-0.004929
2017-11-16,0.008,-0.00145,-0.00751,-0.004888
2017-11-17,0.0082,-0.00145,-0.00751,-0.004927
2017-11-20,0.00695,-0.00085,-0.00751,-0.004925
2017-11-21,0.0083,-0.00095,-0.00751,-0.004926
2017-11-22,0.0083,-0.00145,-0.00751,-0.004889
2017-11-23,0.0077,-0.00145,-0.00751,-0.004808
2017-11-24,0.008,-0.0009,-0.00751,-0.004888
2017-11-27,0.0081,-0.00075,-0.00751,-0.004901
2017-11-28,0.0083,-0.00075,-0.00752,-0.004853
2017-11-29,0.0082,-0.00035,-0.00752,-0.004767
2017-11-30,0.0065,-0.00035,-0.00752,-0.004922
2017-12-01,0.0081,-0.00035,-0.00753,-0.004828
2017-12-04,0.0083,-0.00075,-0.00755,-0.004856
2017-12-05,0.0085,-0.00145,-0.00756,-0.004687
2017-12-06,0.00645,-0.00145,-0.00756,-0.004704
2017-12-07,0.0091,-0.00025,-0.007548,-0.004927
2017-12-08,0.009,-0.00055,-0.007568,-0.004645
2017-12-11,0.0071,-0.00035,-0.007548,-0.004704
2017-12-12,0.0087,0.00035,-0.007528,-0.004692
2017-12-13,0.0081,-0.00005,-0.007548,-0.004664
2017-12-14,0.00695,-0.00065,-0.007552,-0.004657
2017-12-15,0.0084,-0.00065,-0.007582,-0.004701
2017-12-18,0.0084,-0.00145,-0.007588,-0.004699
2017-12-19,0.0076,-0.00145,-0.007558,-0.004666
2017-12-20,0.00655,-0.00145,-0.007558,-0.004684
2017-12-21,0.0078,-0.0013,-0.007598,-0.004573
2017-12-22,0.0085,-0.0009,-0.007558,-0.004681
2017-12-25,0.0051,-0.0009,-0.007558,-0.004681
2017-12-26,0.0051,-0.0009,-0.007558,-0.004681
2017-12-27,0.0078,-0.0023,-0.007632,-0.004727
2017-12-28,0.0071,-0.0011,-0.007462,-0.004816
2017-12-29,0.0076,-0.00095,-0.007462,-0.004944
2018-01-01,0.0051,-0.00095,-0.007462,-0.004944
2018-01-02,0.0077,-0.00115,-0.007442,-0.004913
2018-01-03,0.0079,-0.00105,-0.007376,-0.004922
2018-01-04,0.0078,-0.00115,-0.007356,-0.00489
2018-01-05,0.0061,-0.00105,-0.007356,-0.004833
2018-01-08,0.008,-0.00075,-0.007356,-0.004823
2018-01-09,0.00665,-0.00075,-0.007356,-0.00482
2018-01-10,0.0066,-0.00075,-0.007356,-0.004813
2018-01-11,0.0077,-0.00135,-0.007356,-0.004829
2018-01-12,0.0076,-0.00135,-0.007356,-0.004863
2018-01-15,0.0077,-0.00145,-0.007376,-0.004849
2018-01-16,0.0078,-0.0009,-0.007376,-0.004807
2018-01-17,0.008,-0.00155,-0.00739,-0.004808
2018-01-18,0.0078,-0.00135,-0.00742,-0.004827
2018-01-19,0.0078,-0.0009,-0.00742,-0.004827
2018-01-22,0.0079,-0.00155,-0.00742,-0.004837
2018-01-23,0.0077,-0.00155,-0.00742,-0.004708
2018-01-24,0.0054,-0.00155,-0.00742,-0.004705
2018-01-25,0.0079,-0.00155,-0.00742,-0.004684
2018-01-26,0.0078,-0.00155,-0.00742,-0.004708
2018-01-29,0.0079,-0.00145,-0.00743,-0.00472
2018-01-30,0.0078,-0.00155,-0.00745,-0.004687
2018-01-31,0.0078,-0.00155,-0.00745,-0.004693
2018-02-01,0.00645,-0.00145,-0.007474,-0.004842
2018-02-02,0.0074,-0.00175,-0.007474,-0.004812
2018-02-05,0.0074,-0.00185,-0.007474,-0.00481
2018-02-06,0.00645,-0.00195,-0.007474,-0.004801
2018-02-07,0.0073,-0.00175,-0.007454,-0.004825
2018-02-08,0.0076,-0.00175,-0.007434,-0.004814
2018-02-09,0.0051,-0.00205,-0.007434,-0.004783
2018-02-12,0.0054,-0.00205,-0.007454,-0.004782
2018-02-13,0.0054,-0.00235,-0.007456,-0.00478
2018-02-14,0.0055,-0.00215,-0.007456,-0.004805
2018-02-15,0.0055,-0.00215,-0.007456,-0.00478
2018-02-16,0.0055,-0.00195,-0.007456,-0.004869
2018-02-19,0.0057,-0.00175,-0.007456,-0.004818
2018-02-20,0.0085,-0.00185,-0.007456,-0.004814
2018-02-21,0.0059,-0.00205,-0.007456,-0.004798
2018-02-22,0.009,-0.00205,-0.007446,-0.004646
2018-02-23,0.0059,-0.00225,-0.007446,-0.004684
2018-02-26,0.0061,-0.00205,-0.007446,-0.004659
2018-02-27,0.0071,-0.00205,-0.007446,-0.004662
2018-02-28,0.0071,-0.00175,-0.007446,-0.004709
2018-03-01,0.0093,-0.00175,-0.007446,-0.00485
2018-03-02,0.0059,-0.00155,-0.007446,-0.004834
2018-03-05,0.0059,-0.00175,-0.007426,-0.004827
2018-03-06,0.00695,-0.00175,-0.007426,-0.004824
2018-03-07,0.00635,-0.00145,-0.007426,-0.004847
2018-03-08,0.00745,-0.00165,-0.00742,-0.004848
2018-03-09,0.00765,-0.00165,-0.00742,-0.00484
2018-03-12,0.00745,-0.00175,-0.00742,-0.004857
2018-03-13,0.0076,-0.00185,-0.00742,-0.004813
2018-03-14,0.0069,-0.00165,-0.00742,-0.004736
2018-03-15,0.0075,-0.00175,-0.00742,-0.004715
2018-03-16,0.00745,-0.00155,-0.0074,-0.004637
2018-03-19,0.0063,-0.0011,-0.0074,-0.004695
2018-03-20,0.00745,-0.0011,-0.007374,-0.004704
2018-03-21,0.00795,-0.0011,-0.007374,-0.004708
2018-03-22,0.011,-0.0011,-0.007362,-0.004631
2018-03-23,0.00845,-0.0011,-0.007362,-0.004682
2018-03-26,0.00735,-0.0011,-0.007342,-0.0046
2018-03-27,0.00755,-0.0011,-0.007342,-0.004716
2018-03-28,0.0085,-0.00035,-0.007362,-0.004625
2018-03-29,0.00845,-0.0011,-0.007354,-0.00475
2018-03-30,0.00855,-0.0011,-0.007354,-0.00475
2018-04-02,0.0069,-0.0011,-0.007354,-0.00475
2018-04-03,0.00735,-0.0011,-0.00736,-0.004856
2018-04-04,0.00735,-0.0011,-0.00735,-0.004844
2018-04-05,0.0073,-0.0011,-0.00735,-0.00485
2018-04-06,0.0077,-0.0011,-0.00735,-0.00479
2018-04-09,0.0077,-0.0011,-0.00735,-0.004846
2018-04-10,0.0077,-0.0011,-0.007352,-0.004828
2018-04-11,0.0077,-0.0011,-0.007352,-0.004864
2018-04-12,0.0077,-0.0011,-0.007352,-0.004784
2018-04-13,0.0077,-0.0011,-0.007352,-0.004823
2018-04-16,0.0077,-0.0011,-0.007352,-0.00484
2018-04-17,0.008,-0.0011,-0.007332,-0.004807
2018-04-18,0.008,-0.0011,-0.007322,-0.004779
2018-04-19,0.0079,-0.0011,-0.007312,-0.004769
2018-04-20,0.0079,-0.0011,-0.007312,-0.004737
2018-04-23,0.0079,-0.0011,-0.007312,-0.004713
2018-04-24,0.0075,-0.00115,-0.007292,-0.004723
2018-04-25,0.00735,-0.0011,-0.007292,-0.00471
2018-04-26,0.0075,-0.0011,-0.007292,-0.004731
2018-04-27,0.0075,-0.0011,-0.007282,-0.004644
2018-04-30,0.0075,-0.0011,-0.007282,-0.004681
2018-05-01,0.0071,-0.0011,-0.007282,-0.004681
2018-05-02,0.0068,-0.0011,-0.007266,-0.004819
2018-05-03,0.007,-0.0011,-0.007226,-0.004817
2018-05-04,0.007,-0.0011,-0.007226,-0.004537
2018-05-07,0.007,-0.0011,-0.007226,-0.004837
2018-05-08,0.007,-0.0011,-0.007216,-0.004827
2018-05-09,0.007,-0.0011,-0.007196,-0.004729
2018-05-10,0.0069,-0.0011,-0.007196,-0.004698
2018-05-11,0.0069,-0.0011,-0.007196,-0.004806
2018-05-14,0.0067,-0.0011,-0.007156,-0.004825
2018-05-15,0.0067,-0.0011,-0.007156,-0.004829
2018-05-16,0.0067,-0.0011,-0.007266,-0.004758
2018-05-17,0.0067,-0.0011,-0.007256,-0.00483
2018-05-18,0.0067,-0.0011,-0.007236,-0.004833
2018-05-21,0.0067,-0.0011,-0.007256,-0.004658
2018-05-22,0.0067,-0.0011,-0.00728,-0.004692
2018-05-23,0.0067,-0.0011,-0.00729,-0.004684
2018-05-24,0.0067,-0.0011,-0.007316,-0.004694
2018-05-25,0.0067,-0.0011,-0.007336,-0.004651
2018-05-28,0.00665,-0.0011,-0.007336,-0.004964
2018-05-29,0.0067,-0.0011,-0.007358,-0.004721
2018-05-30,0.0067,-0.0011,-0.007368,-0.004715
